year,Albania,Algeria,Argentina,Australia,Austria,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cameroon,Canada,Central African Republic,Chile,China,Colombia,"Congo, DRC",Costa Rica,Cote d'Ivoire,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Fiji,Finland,France,Georgia,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,Iceland,India,Indonesia,Ireland,Italy,Japan,Kenya,Malaysia,Mauritius,Mexico,Morocco,Myanmar,Netherlands,New Zealand,Nicaragua,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Singapore,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Tunisia,Turkey,United Kingdom,United States,Uruguay,Venezuela,Zambia,Zimbabwe
1991,,123.472074,35.7,9.074172,46.650877,27.976703,16.379559,,,,109.244266,28.643482,48.72878,65.287654,12.116802,60.328513,115.2,88.793665,48.866534,71.153411,,44.256841,6.53044,14.735607,120.30218,72.35104,173.201496,,,63.44047,47.269936,109.504442,84.567047,43.295048,,36.841822,16.900872,35.963463,,39.5367,42.310735,91.124769,17.751791,133.597294,156.213047,38.391,32.717418,,85.521356,99.117472,49.972306,86.422166,72.707924,49.056738,42.643501,77.004676,,75.4,61.318,898.6073,,22.941189,104.307731,32.076227,81.039163,66.97416,81.3,25.279631,,76.887769,79.129642,34.510823,12.785216,35.98972,98.483396,42.817725,13.161862,14.134268,66.061,22.515015,31.296,61.168928,45.119763,64.663096,201.446746,58.045232
1992,,122.244637,30.1,10.598185,46.749499,30.630428,21.299821,,,25.635479,111.472671,32.966242,47.861909,64.365643,12.532151,98.449274,145.959463,103.99158,58.646137,74.841252,,36.116833,6.616872,16.355029,128.77523,60.841081,166.291715,,,67.957578,38.472604,105.738825,66.899408,42.211587,,33.686748,33.958912,39.77187,,42.0642,50.276627,97.609644,15.831219,128.680798,153.699179,46.243,33.425445,,83.554873,103.14861,55.496292,82.515909,65.128569,44.037037,32.833491,79.162456,,76.2,62.359,839.508247,,27.219264,82.090179,32.704819,70.19766,75.951239,81.037711,29.569308,11.127841,79.129642,82.798188,37.234298,12.606553,36.114649,95.362147,48.25735,15.667652,11.372735,65.013,22.951174,32.795,64.087486,44.408843,62.480846,207.795597,59.350726
1993,,132.372978,30.0,13.465117,50.591229,34.434023,19.347415,,,5.186132,118.14944,35.332754,40.712151,66.458096,12.444943,77.053821,299.064133,117.630979,62.009919,77.448074,,32.568742,6.697754,14.286914,103.987224,55.247525,172.649692,,18.829392,79.819348,36.137103,94.563846,129.690084,32.202364,,36.552846,51.791591,46.248605,,45.8351,63.965488,97.608,13.622508,142.99784,171.996707,53.137,36.537325,,83.270774,112.98951,59.723784,111.98986,56.332454,39.719033,30.198186,84.370896,,77.2,57.789,856.696991,,35.353222,89.330295,30.59049,72.389025,79.764515,82.852386,33.554594,13.134742,82.798188,74.05082,41.443237,11.300004,39.405957,96.866073,64.566148,19.249613,9.137035,66.512,23.927025,37.946,66.165055,38.928688,64.979462,146.657492,59.056777
1994,,173.056626,31.8,15.499794,53.33034,34.866523,17.880003,,,75.954859,115.288509,37.17412,35.224318,84.17215,11.818119,40.73436,183.489614,117.01259,131.44177,78.774714,,29.056712,7.017827,12.320024,169.786581,57.620924,209.227388,,16.415423,76.800639,28.47274,80.631353,125.088344,30.73955,,36.637854,58.848584,49.388963,,48.0062,111.949293,103.197,13.161949,144.675297,134.141108,55.662,31.339396,,79.801496,120.130023,65.907863,97.230513,49.935609,45.593472,44.636234,83.995395,,74.1,51.912,483.799251,,33.022191,86.323001,27.407096,62.199207,69.390872,64.694015,35.440001,16.414223,74.05082,69.86027,46.343452,10.120985,48.6878,95.138356,74.474388,21.043831,6.691717,66.601,23.193225,43.03,66.233133,39.321109,67.702464,160.265672,55.407171
1995,35.288883,174.293256,34.4,17.85602,61.798308,33.99825,16.986451,,,16.880116,124.653102,36.317252,28.657264,73.871108,10.873754,37.195475,106.352472,128.919219,127.254422,80.048394,,22.305225,7.079694,13.815613,232.936236,58.352183,171.789192,,13.289743,73.962601,25.735117,67.496224,110.003382,26.57615,9.879543,,75.015615,56.3133,,55.5982,86.952484,110.319679,11.404999,124.935774,130.277861,58.943,30.132152,,72.953657,119.82073,70.328852,82.812231,43.303591,50.109948,50.448319,80.000606,,76.1,46.01,374.781941,,30.817532,87.438802,24.169226,56.667362,71.201633,49.147922,35.889629,16.317738,24.499969,72.718408,47.234685,8.932449,48.76755,95.196564,79.97757,21.98962,5.124532,68.36,31.074904,46.305,67.082726,37.156078,69.333664,153.522989,76.676454
1996,39.799959,146.423461,36.4,17.327492,62.343514,34.222776,15.813103,,,11.520117,122.321779,38.839098,38.163719,54.327284,11.26813,48.861134,107.998627,144.097681,,82.601594,,16.926969,7.751538,14.386902,243.595509,58.795516,160.847182,,11.009584,71.35218,23.016479,66.299917,98.655024,27.683211,8.881924,,80.342173,59.176703,,58.4299,78.960888,113.083235,11.241833,117.925716,109.259113,56.296,28.921313,,65.548644,119.345903,75.273997,78.181298,37.107877,52.810096,38.160889,74.981421,,74.1,39.288,220.712438,,27.573672,73.459909,22.903894,40.716895,59.241208,43.872486,39.170437,21.668615,30.197337,72.666319,48.281703,9.159281,52.162404,93.225738,80.398363,24.023755,4.155671,69.354,24.695215,48.223,66.65575,36.113033,49.20429,182.253823,67.97214
1997,54.614092,135.003147,35.3,16.993716,60.459394,32.715978,16.960582,,,12.171466,119.029732,,32.812008,45.752755,,61.502911,95.735638,134.247083,,80.364391,,14.46843,8.449441,17.846051,152.187002,58.551171,131.930386,,10.56748,67.476842,19.027194,58.832862,92.449025,26.180512,8.419815,,77.843174,62.624022,43.405747,59.6606,83.9518,109.722614,11.345218,90.706194,92.31206,53.076,29.095183,,58.165691,116.268323,86.660788,62.900747,35.029667,46.513699,31.112015,77.67485,,68.2,36.176,235.691493,,24.677017,67.12148,23.187053,40.969489,64.031794,41.949037,39.432845,27.935127,30.538704,71.920248,48.487956,12.468291,55.774437,85.824445,78.392008,25.27403,10.206117,69.905,25.329788,49.26,64.965028,34.022579,32.902196,153.452685,52.852058
1998,51.862725,85.179835,38.2,14.23656,62.129225,30.369877,21.164681,,,20.18054,114.620538,,31.758953,68.795379,,77.859485,82.839631,151.277211,97.498931,77.685462,,14.670644,9.823025,22.209238,,55.784324,115.300148,153.183014,10.510683,65.130593,17.981526,67.258365,86.174695,23.720543,4.139031,,74.888323,64.738284,56.904451,60.3165,81.956405,107.884825,11.280168,84.359995,89.159958,47.859,29.519758,,48.762876,113.024837,98.340429,59.716058,38.903942,45.351952,33.505574,77.491341,,65.7,36.003,215.09272,,22.246396,64.82799,28.715128,43.870278,66.081858,40.595094,32.933777,27.542755,40.491097,83.525257,48.520366,28.477983,55.715239,91.14825,76.283135,27.733433,24.048846,61.051,24.424039,46.279,62.844067,36.039608,31.377064,142.595679,78.785121
1999,,73.779832,43.5,31.021768,65.291975,29.304353,23.691505,,,15.103119,111.685564,,36.32756,72.079336,,59.168635,74.684277,162.56144,91.662899,72.489239,,16.069225,11.201757,29.629975,,58.752391,104.748135,155.757455,11.729063,59.545371,17.081821,100.653093,79.988929,25.601284,5.504406,,64.215466,61.29113,71.93718,60.8982,86.953591,109.866621,13.470189,105.762813,86.387051,43.409,39.583769,,43.978506,110.994305,106.480667,64.847926,39.753153,47.199682,30.131514,73.382102,,61.1,33.435,208.209333,,20.862608,67.16226,35.742895,47.826683,70.777569,39.989066,29.350733,30.348034,49.131412,89.826599,46.242368,34.695292,50.821806,69.73883,69.112295,25.379058,28.993966,64.965,25.854547,43.661,60.472239,41.493111,31.120281,155.5,87.19813
2000,,68.624804,45.6,29.469758,65.585285,27.395895,29.273582,,,15.014452,106.622747,,40.163888,72.630749,,55.634881,74.334467,,,66.286294,89.587,15.577496,12.27866,38.814182,,57.700175,116.175115,156.250227,13.705109,53.254341,15.811699,88.194832,75.57833,27.221715,4.301702,,55.151103,60.748884,69.938114,59.7442,131.935743,125.049358,16.983823,68.062312,74.078632,41.038,46.435925,95.22346,34.829654,105.939927,122.018879,62.181997,38.289455,47.244991,27.039242,75.793393,84.221,53.8,31.439,207.499325,110.052,19.301923,66.538522,38.184451,46.848227,64.586718,37.585934,54.122459,33.904582,69.706504,84.065315,43.316825,33.365568,48.440096,76.247857,60.764639,25.614186,29.688215,65.944,30.851158,40.869,57.018321,45.719206,28.187621,146.7,102.4631
2001,,54.562035,54.0,27.30766,65.844721,,30.68563,36.15117,,11.440617,105.257416,,73.12278,81.27958,,66.038486,65.1191,,,64.402445,99.517,14.649484,12.55448,46.020785,,56.721237,109.775384,160.878072,15.483668,51.115482,17.238068,66.675608,94.592579,31.041772,4.096438,,49.798978,59.810915,66.669183,37.980351,138.926958,127.856949,19.946509,68.180482,63.128313,45.886,46.483165,83.349046,30.944006,105.383711,130.913602,59.39011,49.319734,45.829613,25.78526,73.108555,87.971,50.7,29.547,209.826021,89.859,18.132811,71.147836,45.436401,49.307722,65.673598,37.236104,56.029084,32.791542,56.480943,97.088011,43.488235,36.798262,45.09063,92.314428,49.73076,24.821703,30.337114,67.602,35.55406,37.701,56.458784,57.972516,31.670587,235.596,176.991089
2002,,52.511934,154.9,25.10972,68.153341,,32.064775,36.655166,,12.336686,101.823776,,59.677741,84.280865,,55.083609,58.96918,,,56.724708,97.655,15.208618,13.338978,52.705694,,59.352248,102.190535,170.520112,16.070884,50.290041,20.73077,56.823631,101.986144,55.277597,4.817019,,47.493143,63.645955,64.958197,39.16884,128.92747,128.869857,18.3936,70.181639,61.381073,42.069,49.438673,73.2499,27.914467,102.227753,136.677422,59.285763,47.05806,53.255102,27.465766,77.450693,68.783,50.5,27.621,209.903093,109.236,18.992722,69.433641,71.576519,50.933575,71.028263,41.948121,58.681533,33.479039,42.500754,99.106624,37.024463,17.574344,42.780915,102.096835,47.932426,28.17818,33.104274,67.376,63.201003,37.236,58.523402,92.582503,44.26546,203.68,366.820641
2003,,49.346637,140.5,24.540598,66.99587,,36.873124,36.160548,,,95.658949,,70.029131,94.310452,,63.493227,51.284033,,,,100.009,14.990269,13.751963,54.785216,,60.550771,88.462104,179.111644,19.054522,48.139309,35.993483,50.661048,117.597641,50.972639,5.233061,,49.318702,68.380588,53.806049,40.916135,118.938123,124.303769,20.711044,71.608192,60.880951,40.831,45.244836,57.041144,26.910631,99.314476,150.725205,61.194489,45.076641,59.569107,25.143562,75.775571,63.862,52.0,25.512,227.031316,140.948,21.321789,66.972025,51.629393,50.460663,77.717728,45.915237,60.164376,29.97563,33.538683,104.280031,37.256204,20.704224,39.484423,107.536773,48.853567,28.261878,29.259796,66.376,63.916089,38.549,60.879287,116.369363,47.416898,180.025,640.088811
2004,,42.527118,126.0,22.510916,66.694835,,34.408806,,,,90.559723,,76.583989,89.058655,,60.425377,41.508489,,,,102.882,11.626295,13.884329,54.100539,,60.533867,85.15288,180.226606,20.925712,44.76981,21.669673,44.572363,118.129341,49.085028,5.473744,,47.914177,70.634788,43.836222,42.924307,93.623821,128.084642,21.785942,70.045908,55.722539,34.453,45.663321,50.147662,25.383352,103.811112,162.074364,58.259254,45.696638,53.216741,23.274531,71.6204,52.657,52.6,23.243,182.9275,107.301,18.401966,70.361465,43.927873,42.993027,78.249305,46.009632,62.957282,29.882119,28.094384,100.665174,36.395365,23.713709,37.947451,117.067767,47.89879,28.066215,29.223909,53.718,66.80951,40.234,62.17709,109.351753,38.784981,148.591,
2005,,16.33616,70.19574,22.358392,67.500691,,,,,6.570221,89.262946,,79.533982,82.663357,,57.5934,27.467471,,,,107.749,7.924905,12.800676,53.629364,,56.317399,72.670839,180.566206,23.00961,36.666134,23.101315,39.090379,118.167572,48.336824,5.863753,,43.96077,72.633465,40.923531,44.624933,77.171404,134.472132,21.262482,54.35883,58.055591,25.391,43.585623,42.869837,23.55591,105.828734,164.036461,51.854678,43.769201,57.090446,21.775804,68.615116,28.605,52.7,22.284,141.313017,88.7,17.17271,66.159316,27.406655,38.396635,71.366687,47.451439,68.237175,22.218661,20.860695,99.350762,35.232169,27.595317,35.119367,114.455075,47.841598,28.102475,27.159526,52.482,60.133103,42.08,62.766724,64.756096,33.114242,87.897,58.068
2006,,4.877562,63.798012,21.494317,63.832043,34.706303,23.639726,,,6.644402,85.476657,,74.883094,55.274867,,55.753495,23.486937,,,44.015361,93.936,5.223268,12.36625,56.88225,,51.734428,73.429932,171.37568,24.666201,32.968531,20.639363,32.307151,103.689787,43.56655,5.53551,,41.222815,68.263697,27.958116,43.487056,37.363819,128.062781,21.876676,36.893861,61.904453,30.128,41.058958,37.377247,20.319761,106.51273,162.555158,43.370599,42.167081,54.943585,19.073929,65.557986,11.808,48.7,19.938,111.255117,84.926,12.472975,60.99468,20.933701,34.0,63.842336,47.759359,69.835921,19.789,15.978358,93.350909,33.021821,30.065013,31.744598,124.684724,43.779694,25.19509,25.488922,48.791,51.186751,43.126,63.489973,56.427737,23.914771000000002,29.829,64.641
2007,,4.286279,55.133471,20.106917,60.418631,34.134831,19.226629,,91.619414,8.909261,82.472432,,62.795384,40.801603,,57.386998,19.216086,,,40.148301,79.085,4.317115,18.039156,49.172559,,46.259404,69.941233,159.315168,25.06316,24.730249,18.605133,30.486551,85.788534,41.023333,4.910155,,37.231274,67.102519,22.687126,40.759234,38.832889,125.28195,21.635574,25.0,61.340723,29.259,40.800983,33.336111,19.793835,103.467204,167.623744,40.888906,41.542365,51.851443,19.958564,53.6,12.829,45.5,17.43,80.622173,81.197,11.681065,53.735788,17.200409,27.413664,55.841567,44.878351,69.182915,21.325,10.780351,93.038115,28.534133,29.650989,29.178232,136.236169,38.121619,23.217123,24.155567,45.925,46.38854,43.94,63.985488,52.665565,19.327273,25.775,69.788
2008,,3.216656,44.406568,18.158443,65.458752,36.707801,14.74714,,92.726995,10.656634,87.550095,,60.444594,36.891947,,56.636017,12.351523,,,44.949664,79.623,4.294513,17.042016,54.841217,,39.402829,53.431143,143.777027,26.576053,32.619771,18.285438,25.300273,76.81206,40.644394,5.71712,,35.992265,72.781535,27.017771,43.140108,47.96914,126.72402,20.053942,26.839497,68.205288,71.662,39.252734,29.207546,27.719233,106.091248,183.778075,46.332948,41.359767,45.506071,24.454426,49.1,11.604,58.2,20.375,71.507031,68.776,13.761193,45.207034,15.882302,22.772868,56.860886,47.004036,71.176553,29.91,6.65952,98.075814,26.916778,29.026594,32.928281,151.26041,35.442483,22.474148,28.775584,43.342,43.697147,52.052,74.091061,39.732133,13.778626,26.793,88.373
2009,,3.72985,47.447932,24.077036,70.52481,43.587498,,,,17.981345,92.01638,,56.773995,47.343869,,61.022077,14.767824,,,53.144668,26.899,6.858469,22.853343,58.80555,,42.364709,,97.331288,31.904773,41.045391,19.752965,18.423307,79.261562,49.536808,9.025476,,,83.537482,34.611364,47.623163,52.862457,141.969927,23.048243,25.560695,72.858489,99.875,42.094249,32.844401,45.952722,115.804046,189.141254,46.313611,53.316747,51.950659,28.243272,46.4,15.488,62.2,26.164,76.698952,49.558,26.062305,44.852145,15.728961,25.035893,58.147789,47.706587,81.143067,35.494,5.200436,114.568746,27.93247,32.557832,45.226804,162.022561,38.321198,20.609455,29.398579,42.776,34.450788,68.486,83.54096,44.867289,14.918012,27.195,89.664
2010,,3.194411,45.5,,,,,,,,98.193814,,,44.383069,,,12.087256,,,,22.659,6.201292,,,,29.344102,,,,,18.093525,18.000293,,,,,,,,,,,,24.712516,72.569324,115.575,36.602013,,54.645504,117.493663,,39.829281,50.817809,49.083837,27.678974,46.5,16.346,67.4,31.024,,48.669,26.515973,,,21.853295,,,86.084217,37.744,5.566974,,,32.018247,48.417119,,34.814135,21.54826,,43.034,49.382258,76.661,89.881026,,,25.387,75.866
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
