year,country,coarse_regime,regime_label
1945,Afghanistan,1,peg
1945,Albania,6,dual_market
1945,Algeria,1,peg
1945,Angola,1,peg
1945,Anguilla,1,peg
1945,Antigua and Barbuda,1,peg
1945,Argentina,3,managed_float
1945,Armenia,1,peg
1945,Aruba,1,peg
1945,Australia,1,peg
1945,Austria,1,peg
1945,Azerbaijan Rep. of,1,peg
1945,Bahrain Kingdom of,1,peg
1945,Bangladesh,1,peg
1945,Barbados,1,peg
1945,Belarus,1,peg
1945,Belgium,3,managed_float
1945,Belize,1,peg
1945,Benin,1,peg
1945,Bermuda,1,peg
1945,Bhutan,1,peg
1945,Bolivia,1,peg
1945,Bosnia & Herzegovina,6,dual_market
1945,Botswana,1,peg
1945,Brazil,6,dual_market
1945,Brunei Darussalam,1,peg
1945,Bulgaria,6,dual_market
1945,Burkina Faso,1,peg
1945,Burundi,1,peg
1945,Cabo Verde,1,peg
1945,Cambodia,1,peg
1945,Cameroon,1,peg
1945,Canada,6,dual_market
1945,Central African Rep.,1,peg
1945,Chad,1,peg
1945,Chile,3,managed_float
1945,"China, PR",5,freely_falling
1945,Colombia,1,peg
1945,Comoros,1,peg
1945,Congo Dem. Rep. of,6,dual_market
1945,Congo Rep. of,1,peg
1945,Costa Rica,1,peg
1945,"Cote D""Ivoire",1,peg
1945,Croatia,6,dual_market
1945,Curacao,1,peg
1945,Cyprus,1,peg
1945,Czech Rep.,6,dual_market
1945,Denmark,1,peg
1945,Djibouti,1,peg
1945,Dominica,1,peg
1945,Dominican Republic,1,peg
1945,Ecuador,1,peg
1945,Egypt,1,peg
1945,El Salvador,1,peg
1945,Equatorial Guinea,1,peg
1945,Eritrea,1,peg
1945,Estonia,1,peg
1945,Ethiopia,1,peg
1945,Fiji,1,peg
1945,Finland,5,freely_falling
1945,France,1,peg
1945,Gabon,1,peg
1945,Georgia,1,peg
1945,Germany,3,managed_float
1945,Ghana,1,peg
1945,Greece,5,freely_falling
1945,Grenada,1,peg
1945,Guatemala,1,peg
1945,Guinea,1,peg
1945,Guinea Bissau,1,peg
1945,Guyana,1,peg
1945,Haiti,1,peg
1945,Honduras,6,dual_market
1945,Hong Kong,1,peg
1945,Hungary,6,dual_market
1945,Iceland,1,peg
1945,India,1,peg
1945,Indonesia,1,peg
1945,Iran,6,dual_market
1945,Iraq,1,peg
1945,Ireland,1,peg
1945,Israel,6,dual_market
1945,Italy,5,freely_falling
1945,Jamaica,1,peg
1945,Japan,1,peg
1945,Jordan,1,peg
1945,Kazakhstan,1,peg
1945,Kenya,1,peg
1945,Kiribati,1,peg
1945,Korea,1,peg
1945,Kuwait,1,peg
1945,Kyrgyz Rep.,1,peg
1945,Lao Dem. Rep.,1,peg
1945,Latvia,1,peg
1945,Lebanon,1,peg
1945,Lesotho,1,peg
1945,Liberia,1,peg
1945,Libya,1,peg
1945,Liechtesntein,1,peg
1945,Lithuania,1,peg
1945,Luxembourg,1,peg
1945,Macao,1,peg
1945,Macedonia FYR,1,peg
1945,Madagascar,1,peg
1945,Malawi,1,peg
1945,Malaysia,1,peg
1945,Maldives,1,peg
1945,Mali,1,peg
1945,Malta,1,peg
1945,Marshall Islands,1,peg
1945,Mauritania,1,peg
1945,Mauritius,1,peg
1945,Mexico,1,peg
1945,Micronesia,1,peg
1945,Moldova,1,peg
1945,Monaco,1,peg
1945,Mongolia,1,peg
1945,Montenegro,1,peg
1945,Morocco,1,peg
1945,Mozambique,1,peg
1945,Myanmar,1,peg
1945,Namibia,1,peg
1945,Nepal,3,managed_float
1945,Netherlands,3,managed_float
1945,Netherlands Antilles,1,peg
1945,New Zealand,1,peg
1945,Nicaragua,1,peg
1945,Niger,1,peg
1945,Nigeria,1,peg
1945,Norway,3,managed_float
1945,Oman,1,peg
1945,PNG,1,peg
1945,Pakistan,1,peg
1945,Palau,1,peg
1945,Panama,1,peg
1945,Paraguay,1,peg
1945,Peru,1,peg
1945,Philippines,3,managed_float
1945,Poland,6,dual_market
1945,Portugal,1,peg
1945,Qatar,1,peg
1945,Romania,6,dual_market
1945,Russia,6,dual_market
1945,Rwanda,1,peg
1945,Samoa,1,peg
1945,San Marino,1,peg
1945,Sao Tome & Principe,1,peg
1945,Saudi Arabia,1,peg
1945,Senegal,1,peg
1945,"Serbia, Rep. of",1,peg
1945,Seychelles,1,peg
1945,Sierra Leone,1,peg
1945,Singapore,1,peg
1945,Slovak Republic,1,peg
1945,Slovenia,1,peg
1945,Solomon Islands,1,peg
1945,Somalia,1,peg
1945,South Africa,1,peg
1945,Spain,1,peg
1945,Sri Lanka,1,peg
1945,St Vincent & Grenadines,1,peg
1945,St. Kitts and Nevis,1,peg
1945,St. Lucia,1,peg
1945,Sudan,1,peg
1945,Suriname,1,peg
1945,Swaziland,1,peg
1945,Sweden,6,dual_market
1945,Switzerland,3,managed_float
1945,Syrian Arab Rep.,1,peg
1945,Tajikistan,1,peg
1945,Tanzania,1,peg
1945,Thailand,1,peg
1945,The Bahamas,1,peg
1945,The Gambia,1,peg
1945,Togo,1,peg
1945,Tonga,1,peg
1945,Trinidad Tobago,1,peg
1945,Tunisia,1,peg
1945,Turkey,6,dual_market
1945,Turkmenistan,1,peg
1945,UAE,1,peg
1945,Uganda,1,peg
1945,Ukraine,1,peg
1945,United Kingdom,3,managed_float
1945,United States,1,peg
1945,Uruguay,6,dual_market
1945,Uzbekistan,1,peg
1945,Vanuatu,1,peg
1945,Venezuela,1,peg
1945,Vietnam,1,peg
1945,West Bank and Gaza,1,peg
1945,Yemen Rep. of,6,dual_market
1945,Zambia,1,peg
1945,Zimbabwe,1,peg
1946,Afghanistan,1,peg
1946,Albania,6,dual_market
1946,Algeria,1,peg
1946,Angola,1,peg
1946,Anguilla,1,peg
1946,Antigua and Barbuda,1,peg
1946,Argentina,3,managed_float
1946,Armenia,1,peg
1946,Aruba,1,peg
1946,Australia,1,peg
1946,Austria,5,freely_falling
1946,Azerbaijan Rep. of,1,peg
1946,Bahrain Kingdom of,1,peg
1946,Bangladesh,1,peg
1946,Barbados,1,peg
1946,Belarus,1,peg
1946,Belgium,3,managed_float
1946,Belize,1,peg
1946,Benin,1,peg
1946,Bermuda,1,peg
1946,Bhutan,1,peg
1946,Bolivia,1,peg
1946,Bosnia & Herzegovina,6,dual_market
1946,Botswana,1,peg
1946,Brazil,6,dual_market
1946,Brunei Darussalam,1,peg
1946,Bulgaria,6,dual_market
1946,Burkina Faso,1,peg
1946,Burundi,1,peg
1946,Cabo Verde,1,peg
1946,Cambodia,6,dual_market
1946,Cameroon,1,peg
1946,Canada,6,dual_market
1946,Central African Rep.,1,peg
1946,Chad,1,peg
1946,Chile,5,freely_falling
1946,"China, PR",5,freely_falling
1946,Colombia,1,peg
1946,Comoros,1,peg
1946,Congo Dem. Rep. of,6,dual_market
1946,Congo Rep. of,1,peg
1946,Costa Rica,1,peg
1946,"Cote D""Ivoire",1,peg
1946,Croatia,6,dual_market
1946,Curacao,1,peg
1946,Cyprus,1,peg
1946,Czech Rep.,6,dual_market
1946,Denmark,1,peg
1946,Djibouti,1,peg
1946,Dominica,1,peg
1946,Dominican Republic,1,peg
1946,Ecuador,1,peg
1946,Egypt,1,peg
1946,El Salvador,1,peg
1946,Equatorial Guinea,1,peg
1946,Eritrea,1,peg
1946,Estonia,1,peg
1946,Ethiopia,1,peg
1946,Fiji,1,peg
1946,Finland,5,freely_falling
1946,France,5,freely_falling
1946,Gabon,1,peg
1946,Georgia,1,peg
1946,Germany,3,managed_float
1946,Ghana,1,peg
1946,Greece,5,freely_falling
1946,Grenada,1,peg
1946,Guatemala,1,peg
1946,Guinea,1,peg
1946,Guinea Bissau,1,peg
1946,Guyana,1,peg
1946,Haiti,1,peg
1946,Honduras,6,dual_market
1946,Hong Kong,1,peg
1946,Hungary,6,dual_market
1946,Iceland,1,peg
1946,India,1,peg
1946,Indonesia,1,peg
1946,Iran,6,dual_market
1946,Iraq,1,peg
1946,Ireland,1,peg
1946,Israel,6,dual_market
1946,Italy,5,freely_falling
1946,Jamaica,1,peg
1946,Japan,5,freely_falling
1946,Jordan,1,peg
1946,Kazakhstan,1,peg
1946,Kenya,1,peg
1946,Kiribati,1,peg
1946,Korea,3,managed_float
1946,Kuwait,1,peg
1946,Kyrgyz Rep.,1,peg
1946,Lao Dem. Rep.,1,peg
1946,Latvia,1,peg
1946,Lebanon,1,peg
1946,Lesotho,1,peg
1946,Liberia,1,peg
1946,Libya,1,peg
1946,Liechtesntein,1,peg
1946,Lithuania,1,peg
1946,Luxembourg,1,peg
1946,Macao,1,peg
1946,Macedonia FYR,1,peg
1946,Madagascar,1,peg
1946,Malawi,1,peg
1946,Malaysia,1,peg
1946,Maldives,1,peg
1946,Mali,1,peg
1946,Malta,1,peg
1946,Marshall Islands,1,peg
1946,Mauritania,1,peg
1946,Mauritius,1,peg
1946,Mexico,1,peg
1946,Micronesia,1,peg
1946,Moldova,1,peg
1946,Monaco,1,peg
1946,Mongolia,1,peg
1946,Montenegro,1,peg
1946,Morocco,1,peg
1946,Mozambique,1,peg
1946,Myanmar,1,peg
1946,Namibia,1,peg
1946,Nepal,3,managed_float
1946,Netherlands,3,managed_float
1946,Netherlands Antilles,1,peg
1946,New Zealand,1,peg
1946,Nicaragua,1,peg
1946,Niger,1,peg
1946,Nigeria,1,peg
1946,Norway,3,managed_float
1946,Oman,1,peg
1946,PNG,1,peg
1946,Pakistan,1,peg
1946,Palau,1,peg
1946,Panama,1,peg
1946,Paraguay,1,peg
1946,Peru,1,peg
1946,Philippines,3,managed_float
1946,Poland,6,dual_market
1946,Portugal,1,peg
1946,Qatar,1,peg
1946,Romania,6,dual_market
1946,Russia,6,dual_market
1946,Rwanda,1,peg
1946,Samoa,1,peg
1946,San Marino,1,peg
1946,Sao Tome & Principe,1,peg
1946,Saudi Arabia,1,peg
1946,Senegal,1,peg
1946,"Serbia, Rep. of",1,peg
1946,Seychelles,1,peg
1946,Sierra Leone,1,peg
1946,Singapore,1,peg
1946,Slovak Republic,1,peg
1946,Slovenia,1,peg
1946,Solomon Islands,1,peg
1946,Somalia,1,peg
1946,South Africa,1,peg
1946,Spain,1,peg
1946,Sri Lanka,1,peg
1946,St Vincent & Grenadines,1,peg
1946,St. Kitts and Nevis,1,peg
1946,St. Lucia,1,peg
1946,Sudan,1,peg
1946,Suriname,1,peg
1946,Swaziland,1,peg
1946,Sweden,3,managed_float
1946,Switzerland,2,crawling_peg
1946,Syrian Arab Rep.,1,peg
1946,Tajikistan,1,peg
1946,Tanzania,1,peg
1946,Thailand,1,peg
1946,The Bahamas,1,peg
1946,The Gambia,1,peg
1946,Togo,1,peg
1946,Tonga,1,peg
1946,Trinidad Tobago,1,peg
1946,Tunisia,1,peg
1946,Turkey,6,dual_market
1946,Turkmenistan,1,peg
1946,UAE,1,peg
1946,Uganda,1,peg
1946,Ukraine,1,peg
1946,United Kingdom,3,managed_float
1946,United States,1,peg
1946,Uruguay,6,dual_market
1946,Uzbekistan,1,peg
1946,Vanuatu,1,peg
1946,Venezuela,1,peg
1946,Vietnam,1,peg
1946,West Bank and Gaza,1,peg
1946,Yemen Rep. of,6,dual_market
1946,Zambia,1,peg
1946,Zimbabwe,1,peg
1947,Afghanistan,1,peg
1947,Albania,6,dual_market
1947,Algeria,1,peg
1947,Angola,1,peg
1947,Anguilla,1,peg
1947,Antigua and Barbuda,1,peg
1947,Argentina,3,managed_float
1947,Armenia,1,peg
1947,Aruba,1,peg
1947,Australia,1,peg
1947,Austria,5,freely_falling
1947,Azerbaijan Rep. of,1,peg
1947,Bahrain Kingdom of,1,peg
1947,Bangladesh,1,peg
1947,Barbados,1,peg
1947,Belarus,1,peg
1947,Belgium,3,managed_float
1947,Belize,1,peg
1947,Benin,1,peg
1947,Bermuda,1,peg
1947,Bhutan,1,peg
1947,Bolivia,1,peg
1947,Bosnia & Herzegovina,6,dual_market
1947,Botswana,1,peg
1947,Brazil,1,peg
1947,Brunei Darussalam,1,peg
1947,Bulgaria,6,dual_market
1947,Burkina Faso,1,peg
1947,Burundi,1,peg
1947,Cabo Verde,1,peg
1947,Cambodia,6,dual_market
1947,Cameroon,1,peg
1947,Canada,1,peg
1947,Central African Rep.,1,peg
1947,Chad,1,peg
1947,Chile,3,managed_float
1947,"China, PR",5,freely_falling
1947,Colombia,1,peg
1947,Comoros,1,peg
1947,Congo Dem. Rep. of,6,dual_market
1947,Congo Rep. of,1,peg
1947,Costa Rica,1,peg
1947,"Cote D""Ivoire",1,peg
1947,Croatia,6,dual_market
1947,Curacao,1,peg
1947,Cyprus,1,peg
1947,Czech Rep.,6,dual_market
1947,Denmark,1,peg
1947,Djibouti,1,peg
1947,Dominica,1,peg
1947,Dominican Republic,1,peg
1947,Ecuador,3,managed_float
1947,Egypt,1,peg
1947,El Salvador,1,peg
1947,Equatorial Guinea,1,peg
1947,Eritrea,1,peg
1947,Estonia,1,peg
1947,Ethiopia,1,peg
1947,Fiji,1,peg
1947,Finland,5,freely_falling
1947,France,5,freely_falling
1947,Gabon,1,peg
1947,Georgia,1,peg
1947,Germany,3,managed_float
1947,Ghana,1,peg
1947,Greece,5,freely_falling
1947,Grenada,1,peg
1947,Guatemala,1,peg
1947,Guinea,1,peg
1947,Guinea Bissau,1,peg
1947,Guyana,1,peg
1947,Haiti,1,peg
1947,Honduras,6,dual_market
1947,Hong Kong,1,peg
1947,Hungary,1,peg
1947,Iceland,1,peg
1947,India,1,peg
1947,Indonesia,1,peg
1947,Iran,6,dual_market
1947,Iraq,1,peg
1947,Ireland,1,peg
1947,Israel,6,dual_market
1947,Italy,5,freely_falling
1947,Jamaica,1,peg
1947,Japan,3,managed_float
1947,Jordan,1,peg
1947,Kazakhstan,1,peg
1947,Kenya,1,peg
1947,Kiribati,1,peg
1947,Korea,3,managed_float
1947,Kuwait,1,peg
1947,Kyrgyz Rep.,1,peg
1947,Lao Dem. Rep.,1,peg
1947,Latvia,1,peg
1947,Lebanon,3,managed_float
1947,Lesotho,1,peg
1947,Liberia,1,peg
1947,Libya,1,peg
1947,Liechtesntein,1,peg
1947,Lithuania,1,peg
1947,Luxembourg,1,peg
1947,Macao,1,peg
1947,Macedonia FYR,1,peg
1947,Madagascar,1,peg
1947,Malawi,1,peg
1947,Malaysia,1,peg
1947,Maldives,1,peg
1947,Mali,1,peg
1947,Malta,1,peg
1947,Marshall Islands,1,peg
1947,Mauritania,1,peg
1947,Mauritius,1,peg
1947,Mexico,1,peg
1947,Micronesia,1,peg
1947,Moldova,1,peg
1947,Monaco,1,peg
1947,Mongolia,1,peg
1947,Montenegro,1,peg
1947,Morocco,1,peg
1947,Mozambique,1,peg
1947,Myanmar,1,peg
1947,Namibia,1,peg
1947,Nepal,3,managed_float
1947,Netherlands,3,managed_float
1947,Netherlands Antilles,1,peg
1947,New Zealand,1,peg
1947,Nicaragua,1,peg
1947,Niger,1,peg
1947,Nigeria,1,peg
1947,Norway,3,managed_float
1947,Oman,1,peg
1947,PNG,1,peg
1947,Pakistan,1,peg
1947,Palau,1,peg
1947,Panama,1,peg
1947,Paraguay,1,peg
1947,Peru,1,peg
1947,Philippines,3,managed_float
1947,Poland,6,dual_market
1947,Portugal,1,peg
1947,Qatar,1,peg
1947,Romania,6,dual_market
1947,Russia,6,dual_market
1947,Rwanda,1,peg
1947,Samoa,1,peg
1947,San Marino,1,peg
1947,Sao Tome & Principe,1,peg
1947,Saudi Arabia,1,peg
1947,Senegal,1,peg
1947,"Serbia, Rep. of",1,peg
1947,Seychelles,1,peg
1947,Sierra Leone,1,peg
1947,Singapore,1,peg
1947,Slovak Republic,1,peg
1947,Slovenia,1,peg
1947,Solomon Islands,1,peg
1947,Somalia,1,peg
1947,South Africa,1,peg
1947,Spain,3,managed_float
1947,Sri Lanka,1,peg
1947,St Vincent & Grenadines,1,peg
1947,St. Kitts and Nevis,1,peg
1947,St. Lucia,1,peg
1947,Sudan,1,peg
1947,Suriname,1,peg
1947,Swaziland,1,peg
1947,Sweden,3,managed_float
1947,Switzerland,2,crawling_peg
1947,Syrian Arab Rep.,1,peg
1947,Tajikistan,1,peg
1947,Tanzania,1,peg
1947,Thailand,3,managed_float
1947,The Bahamas,1,peg
1947,The Gambia,1,peg
1947,Togo,1,peg
1947,Tonga,1,peg
1947,Trinidad Tobago,1,peg
1947,Tunisia,1,peg
1947,Turkey,3,managed_float
1947,Turkmenistan,1,peg
1947,UAE,1,peg
1947,Uganda,1,peg
1947,Ukraine,1,peg
1947,United Kingdom,3,managed_float
1947,United States,1,peg
1947,Uruguay,6,dual_market
1947,Uzbekistan,1,peg
1947,Vanuatu,1,peg
1947,Venezuela,1,peg
1947,Vietnam,1,peg
1947,West Bank and Gaza,1,peg
1947,Yemen Rep. of,6,dual_market
1947,Zambia,1,peg
1947,Zimbabwe,1,peg
1948,Afghanistan,1,peg
1948,Albania,6,dual_market
1948,Algeria,5,freely_falling
1948,Angola,1,peg
1948,Anguilla,1,peg
1948,Antigua and Barbuda,1,peg
1948,Argentina,3,managed_float
1948,Armenia,1,peg
1948,Aruba,1,peg
1948,Australia,1,peg
1948,Austria,3,managed_float
1948,Azerbaijan Rep. of,1,peg
1948,Bahrain Kingdom of,1,peg
1948,Bangladesh,1,peg
1948,Barbados,1,peg
1948,Belarus,1,peg
1948,Belgium,3,managed_float
1948,Belize,1,peg
1948,Benin,1,peg
1948,Bermuda,1,peg
1948,Bhutan,1,peg
1948,Bolivia,3,managed_float
1948,Bosnia & Herzegovina,6,dual_market
1948,Botswana,1,peg
1948,Brazil,1,peg
1948,Brunei Darussalam,1,peg
1948,Bulgaria,6,dual_market
1948,Burkina Faso,1,peg
1948,Burundi,1,peg
1948,Cabo Verde,1,peg
1948,Cambodia,6,dual_market
1948,Cameroon,5,freely_falling
1948,Canada,1,peg
1948,Central African Rep.,1,peg
1948,Chad,1,peg
1948,Chile,3,managed_float
1948,"China, PR",5,freely_falling
1948,Colombia,1,peg
1948,Comoros,1,peg
1948,Congo Dem. Rep. of,6,dual_market
1948,Congo Rep. of,5,freely_falling
1948,Costa Rica,1,peg
1948,"Cote D""Ivoire",6,dual_market
1948,Croatia,6,dual_market
1948,Curacao,1,peg
1948,Cyprus,1,peg
1948,Czech Rep.,6,dual_market
1948,Denmark,1,peg
1948,Djibouti,6,dual_market
1948,Dominica,1,peg
1948,Dominican Republic,1,peg
1948,Ecuador,3,managed_float
1948,Egypt,1,peg
1948,El Salvador,1,peg
1948,Equatorial Guinea,1,peg
1948,Eritrea,1,peg
1948,Estonia,1,peg
1948,Ethiopia,1,peg
1948,Fiji,1,peg
1948,Finland,1,peg
1948,France,5,freely_falling
1948,Gabon,1,peg
1948,Georgia,1,peg
1948,Germany,3,managed_float
1948,Ghana,1,peg
1948,Greece,5,freely_falling
1948,Grenada,1,peg
1948,Guatemala,1,peg
1948,Guinea,1,peg
1948,Guinea Bissau,1,peg
1948,Guyana,1,peg
1948,Haiti,1,peg
1948,Honduras,6,dual_market
1948,Hong Kong,1,peg
1948,Hungary,1,peg
1948,Iceland,1,peg
1948,India,1,peg
1948,Indonesia,1,peg
1948,Iran,6,dual_market
1948,Iraq,1,peg
1948,Ireland,1,peg
1948,Israel,1,peg
1948,Italy,3,managed_float
1948,Jamaica,1,peg
1948,Japan,3,managed_float
1948,Jordan,1,peg
1948,Kazakhstan,1,peg
1948,Kenya,1,peg
1948,Kiribati,1,peg
1948,Korea,3,managed_float
1948,Kuwait,1,peg
1948,Kyrgyz Rep.,1,peg
1948,Lao Dem. Rep.,1,peg
1948,Latvia,1,peg
1948,Lebanon,3,managed_float
1948,Lesotho,1,peg
1948,Liberia,1,peg
1948,Libya,1,peg
1948,Liechtesntein,1,peg
1948,Lithuania,1,peg
1948,Luxembourg,1,peg
1948,Macao,1,peg
1948,Macedonia FYR,1,peg
1948,Madagascar,1,peg
1948,Malawi,1,peg
1948,Malaysia,1,peg
1948,Maldives,1,peg
1948,Mali,6,dual_market
1948,Malta,1,peg
1948,Marshall Islands,1,peg
1948,Mauritania,1,peg
1948,Mauritius,1,peg
1948,Mexico,1,peg
1948,Micronesia,1,peg
1948,Moldova,1,peg
1948,Monaco,1,peg
1948,Mongolia,1,peg
1948,Montenegro,1,peg
1948,Morocco,1,peg
1948,Mozambique,1,peg
1948,Myanmar,1,peg
1948,Namibia,1,peg
1948,Nepal,3,managed_float
1948,Netherlands,3,managed_float
1948,Netherlands Antilles,1,peg
1948,New Zealand,1,peg
1948,Nicaragua,1,peg
1948,Niger,1,peg
1948,Nigeria,1,peg
1948,Norway,3,managed_float
1948,Oman,1,peg
1948,PNG,1,peg
1948,Pakistan,1,peg
1948,Palau,1,peg
1948,Panama,1,peg
1948,Paraguay,1,peg
1948,Peru,1,peg
1948,Philippines,3,managed_float
1948,Poland,6,dual_market
1948,Portugal,1,peg
1948,Qatar,1,peg
1948,Romania,6,dual_market
1948,Russia,6,dual_market
1948,Rwanda,1,peg
1948,Samoa,1,peg
1948,San Marino,1,peg
1948,Sao Tome & Principe,1,peg
1948,Saudi Arabia,1,peg
1948,Senegal,1,peg
1948,"Serbia, Rep. of",1,peg
1948,Seychelles,1,peg
1948,Sierra Leone,1,peg
1948,Singapore,1,peg
1948,Slovak Republic,1,peg
1948,Slovenia,1,peg
1948,Solomon Islands,1,peg
1948,Somalia,1,peg
1948,South Africa,1,peg
1948,Spain,3,managed_float
1948,Sri Lanka,1,peg
1948,St Vincent & Grenadines,1,peg
1948,St. Kitts and Nevis,1,peg
1948,St. Lucia,1,peg
1948,Sudan,1,peg
1948,Suriname,1,peg
1948,Swaziland,1,peg
1948,Sweden,3,managed_float
1948,Switzerland,2,crawling_peg
1948,Syrian Arab Rep.,6,dual_market
1948,Tajikistan,1,peg
1948,Tanzania,1,peg
1948,Thailand,3,managed_float
1948,The Bahamas,1,peg
1948,The Gambia,1,peg
1948,Togo,1,peg
1948,Tonga,1,peg
1948,Trinidad Tobago,1,peg
1948,Tunisia,5,freely_falling
1948,Turkey,3,managed_float
1948,Turkmenistan,1,peg
1948,UAE,1,peg
1948,Uganda,1,peg
1948,Ukraine,1,peg
1948,United Kingdom,3,managed_float
1948,United States,1,peg
1948,Uruguay,1,peg
1948,Uzbekistan,1,peg
1948,Vanuatu,1,peg
1948,Venezuela,1,peg
1948,Vietnam,1,peg
1948,West Bank and Gaza,1,peg
1948,Yemen Rep. of,6,dual_market
1948,Zambia,1,peg
1948,Zimbabwe,1,peg
1949,Afghanistan,1,peg
1949,Albania,6,dual_market
1949,Algeria,5,freely_falling
1949,Angola,1,peg
1949,Anguilla,1,peg
1949,Antigua and Barbuda,1,peg
1949,Argentina,3,managed_float
1949,Armenia,1,peg
1949,Aruba,1,peg
1949,Australia,1,peg
1949,Austria,3,managed_float
1949,Azerbaijan Rep. of,1,peg
1949,Bahrain Kingdom of,1,peg
1949,Bangladesh,1,peg
1949,Barbados,1,peg
1949,Belarus,1,peg
1949,Belgium,3,managed_float
1949,Belize,1,peg
1949,Benin,1,peg
1949,Bermuda,1,peg
1949,Bhutan,1,peg
1949,Bolivia,3,managed_float
1949,Bosnia & Herzegovina,6,dual_market
1949,Botswana,1,peg
1949,Brazil,1,peg
1949,Brunei Darussalam,1,peg
1949,Bulgaria,6,dual_market
1949,Burkina Faso,1,peg
1949,Burundi,1,peg
1949,Cabo Verde,1,peg
1949,Cambodia,6,dual_market
1949,Cameroon,6,dual_market
1949,Canada,1,peg
1949,Central African Rep.,1,peg
1949,Chad,1,peg
1949,Chile,3,managed_float
1949,"China, PR",5,freely_falling
1949,Colombia,1,peg
1949,Comoros,1,peg
1949,Congo Dem. Rep. of,6,dual_market
1949,Congo Rep. of,6,dual_market
1949,Costa Rica,1,peg
1949,"Cote D""Ivoire",6,dual_market
1949,Croatia,6,dual_market
1949,Curacao,1,peg
1949,Cyprus,1,peg
1949,Czech Rep.,6,dual_market
1949,Denmark,1,peg
1949,Djibouti,1,peg
1949,Dominica,1,peg
1949,Dominican Republic,1,peg
1949,Ecuador,3,managed_float
1949,Egypt,1,peg
1949,El Salvador,1,peg
1949,Equatorial Guinea,1,peg
1949,Eritrea,1,peg
1949,Estonia,1,peg
1949,Ethiopia,1,peg
1949,Fiji,1,peg
1949,Finland,1,peg
1949,France,3,managed_float
1949,Gabon,1,peg
1949,Georgia,1,peg
1949,Germany,3,managed_float
1949,Ghana,1,peg
1949,Greece,3,managed_float
1949,Grenada,1,peg
1949,Guatemala,1,peg
1949,Guinea,1,peg
1949,Guinea Bissau,1,peg
1949,Guyana,1,peg
1949,Haiti,1,peg
1949,Honduras,6,dual_market
1949,Hong Kong,1,peg
1949,Hungary,1,peg
1949,Iceland,1,peg
1949,India,1,peg
1949,Indonesia,1,peg
1949,Iran,6,dual_market
1949,Iraq,1,peg
1949,Ireland,1,peg
1949,Israel,1,peg
1949,Italy,3,managed_float
1949,Jamaica,1,peg
1949,Japan,3,managed_float
1949,Jordan,1,peg
1949,Kazakhstan,1,peg
1949,Kenya,1,peg
1949,Kiribati,1,peg
1949,Korea,5,freely_falling
1949,Kuwait,1,peg
1949,Kyrgyz Rep.,1,peg
1949,Lao Dem. Rep.,1,peg
1949,Latvia,1,peg
1949,Lebanon,3,managed_float
1949,Lesotho,1,peg
1949,Liberia,1,peg
1949,Libya,1,peg
1949,Liechtesntein,1,peg
1949,Lithuania,1,peg
1949,Luxembourg,1,peg
1949,Macao,1,peg
1949,Macedonia FYR,1,peg
1949,Madagascar,1,peg
1949,Malawi,1,peg
1949,Malaysia,1,peg
1949,Maldives,1,peg
1949,Mali,6,dual_market
1949,Malta,1,peg
1949,Marshall Islands,1,peg
1949,Mauritania,1,peg
1949,Mauritius,1,peg
1949,Mexico,1,peg
1949,Micronesia,1,peg
1949,Moldova,1,peg
1949,Monaco,1,peg
1949,Mongolia,1,peg
1949,Montenegro,1,peg
1949,Morocco,1,peg
1949,Mozambique,1,peg
1949,Myanmar,1,peg
1949,Namibia,1,peg
1949,Nepal,3,managed_float
1949,Netherlands,3,managed_float
1949,Netherlands Antilles,1,peg
1949,New Zealand,1,peg
1949,Nicaragua,1,peg
1949,Niger,1,peg
1949,Nigeria,1,peg
1949,Norway,3,managed_float
1949,Oman,1,peg
1949,PNG,1,peg
1949,Pakistan,1,peg
1949,Palau,1,peg
1949,Panama,1,peg
1949,Paraguay,1,peg
1949,Peru,3,managed_float
1949,Philippines,3,managed_float
1949,Poland,6,dual_market
1949,Portugal,1,peg
1949,Qatar,1,peg
1949,Romania,6,dual_market
1949,Russia,6,dual_market
1949,Rwanda,1,peg
1949,Samoa,1,peg
1949,San Marino,1,peg
1949,Sao Tome & Principe,1,peg
1949,Saudi Arabia,1,peg
1949,Senegal,1,peg
1949,"Serbia, Rep. of",1,peg
1949,Seychelles,1,peg
1949,Sierra Leone,1,peg
1949,Singapore,1,peg
1949,Slovak Republic,1,peg
1949,Slovenia,1,peg
1949,Solomon Islands,1,peg
1949,Somalia,1,peg
1949,South Africa,1,peg
1949,Spain,3,managed_float
1949,Sri Lanka,1,peg
1949,St Vincent & Grenadines,1,peg
1949,St. Kitts and Nevis,1,peg
1949,St. Lucia,1,peg
1949,Sudan,1,peg
1949,Suriname,1,peg
1949,Swaziland,1,peg
1949,Sweden,3,managed_float
1949,Switzerland,2,crawling_peg
1949,Syrian Arab Rep.,6,dual_market
1949,Tajikistan,1,peg
1949,Tanzania,1,peg
1949,Thailand,3,managed_float
1949,The Bahamas,1,peg
1949,The Gambia,1,peg
1949,Togo,1,peg
1949,Tonga,1,peg
1949,Trinidad Tobago,1,peg
1949,Tunisia,2,crawling_peg
1949,Turkey,3,managed_float
1949,Turkmenistan,1,peg
1949,UAE,1,peg
1949,Uganda,1,peg
1949,Ukraine,1,peg
1949,United Kingdom,2,crawling_peg
1949,United States,1,peg
